77   455   0.35   0.00534872   0.0851066
78   455   0.25   -0.380259   0.0877832
79   455   0.15   0.120631   0.0820286
80   455   0.05   -0.255151   0.0798925
81   455   -0.05   -0.333853   0.0815488
82   455   -0.15   -0.243917   0.0830618
83   455   -0.25   -0.282603   0.086934
84   455   -0.35   -0.268019   0.0837406
85   455   -0.45   -0.321313   0.0836586
86   455   -0.55   -0.216276   0.0783625
87   455   -0.65   -0.29984   0.0820632
88   455   -0.75   -0.324889   0.0879425
89   455   -0.85   -0.381143   0.122332
90   465   0.85   -0.0396747   0.106216
91   465   0.75   0.10935   0.0973121
92   465   0.65   -0.13551   0.0935569
93   465   0.55   -0.0927825   0.0908936
94   465   0.45   -0.0277716   0.0896833
95   465   0.35   0.0635938   0.0864866
96   465   0.25   -0.00317712   0.0856814
97   465   0.15   -0.336471   0.0799928
98   465   0.05   -0.25992   0.0780358
99   465   -0.05   -0.191462   0.0818544
100   465   -0.15   -0.251081   0.0834461
101   465   -0.25   -0.421852   0.0872824
102   465   -0.35   -0.408079   0.0838578
103   465   -0.45   -0.365043   0.0817264
104   465   -0.55   -0.450613   0.0759091
105   465   -0.65   -0.284153   0.0793798
106   465   -0.75   -0.203088   0.0882467
107   465   -0.85   -0.331771   0.11724
108   475   0.85   0.119511   0.0822466
109   475   0.75   0.0239707   0.0734656
110   475   0.65   0.0466745   0.0728131
111   475   0.55   -0.0957299   0.0698276
112   475   0.45   -0.172536   0.0689765
113   475   0.35   -0.0781716   0.066286
114   475   0.25   -0.0887106   0.0658842
115   475   0.15   -0.0858561   0.0614277
116   475   0.05   -0.171091   0.0603797
117   475   -0.05   -0.170583   0.0628831
118   475   -0.15   -0.334474   0.0634387
119   475   -0.25   -0.254705   0.0672468
120   475   -0.35   -0.0956775   0.0639491
121   475   -0.45   -0.260051   0.0619176
122   475   -0.55   -0.366655   0.0585989
123   475   -0.65   -0.144092   0.0604364
124   475   -0.75   -0.273973   0.0656682
125   475   -0.85   -0.26499   0.0851311
126   485   0.85   0.137944   0.0958426
127   485   0.75   0.189309   0.086842
128   485   0.65   0.105778   0.084338
129   485   0.55   0.0263879   0.0820728
130   485   0.45   -0.313825   0.0798867
131   485   0.35   -0.121759   0.0780153
132   485   0.25   -0.0385016   0.0762348
133   485   0.15   -0.244431   0.0730171
134   485   0.05   -0.216338   0.0697521
135   485   -0.05   -0.192996   0.0721668
136   485   -0.15   -0.381429   0.0737322
137   485   -0.25   -0.19058   0.0783837
138   485   -0.35   -0.174561   0.0736829
139   485   -0.45   -0.335064   0.0715189
140   485   -0.55   -0.131288   0.0670535
141   485   -0.65   -0.386801   0.0695438
142   485   -0.75   -0.208271   0.0741377
143   485   -0.85   -0.198963   0.0967712
144   495   0.85   0.0420841   0.103545
145   495   0.75   0.000953487   0.09104
146   495   0.65   -0.0130664   0.0909202
147   495   0.55   -0.138596   0.087771
148   495   0.45   0.0169898   0.0853565
149   495   0.35   -0.0669276   0.0837084
150   495   0.25   -0.150565   0.0816039
151   495   0.15   -0.0986272   0.0779611
152   495   0.05   -0.108198   0.074073
153   495   -0.05   -0.14592   0.075574
154   495   -0.15   -0.283496   0.077296
155   495   -0.25   -0.165496   0.0850952
156   495   -0.35   -0.210151   0.0792469
157   495   -0.45   -0.406148   0.0756545
158   495   -0.55   -0.260386   0.0713336
159   495   -0.65   -0.313087   0.0728657
160   495   -0.75   -0.121967   0.0780592
161   495   -0.85   0.0604814   0.104093
162   505   0.85   0.0692443   0.0820205
163   505   0.75   0.0706601   0.0765628
164   505   0.65   0.0170648   0.0759097
165   505   0.55   -0.0486551   0.0716456
166   505   0.45   -0.130604   0.0698826
167   505   0.35   -0.0565856   0.0692692
168   505   0.25   0.00784699   0.0663471
169   505   0.15   -0.13781   0.0644419
170   505   0.05   -0.205687   0.0611897
171   505   -0.05   -0.278746   0.0621072
172   505   -0.15   -0.172123   0.0638983
173   505   -0.25   -0.188266   0.0678486
174   505   -0.35   -0.202392   0.0652654
175   505   -0.45   -0.218162   0.0626541
176   505   -0.55   -0.0803897   0.0587812
177   505   -0.65   -0.437414   0.0616073
178   505   -0.75   -0.207853   0.0647101
179   505   -0.85   0.0371315   0.0866078
180   515   0.85   0.258548   0.0758004
181   515   0.75   0.207187   0.0696257
182   515   0.65   0.221953   0.0713183
183   515   0.55   -0.00172291   0.0663444
184   515   0.45   0.0410559   0.0656777
185   515   0.35   -0.114443   0.0645249
186   515   0.25   -0.109198   0.0611719
187   515   0.15   -0.0626187   0.0602287
188   515   0.05   -0.165582   0.0571407
189   515   -0.05   -0.140647   0.0564194
190   515   -0.15   -0.104215   0.0605215
191   515   -0.25   -0.203109   0.0623457
192   515   -0.35   0.144996   0.0599696
193   515   -0.45   -0.159708   0.0572993
194   515   -0.55   -0.269221   0.0553541
195   515   -0.65   -0.336524   0.0552296
196   515   -0.75   -0.154689   0.0581321
197   515   -0.85   -0.291351   0.0747624
198   525   0.85   0.244788   0.0822447
199   525   0.75   0.119126   0.0745952
200   525   0.65   0.0412934   0.0770773
201   525   0.55   0.0432343   0.072821
202   525   0.45   -0.0897413   0.0713695
203   525   0.35   -0.0679937   0.0717139
204   525   0.25   -0.00480473   0.0660485
205   525   0.15   -0.0428166   0.0658782
206   525   0.05   -0.0807959   0.0617066
207   525   -0.05   0.0796228   0.0617727
208   525   -0.15   -0.0526709   0.0639737
209   525   -0.25   -0.394075   0.0694279
210   525   -0.35   -0.00517614   0.0671994
211   525   -0.45   -0.0664856   0.0613232
212   525   -0.55   -0.0838612   0.0593618
213   525   -0.65   -0.12232   0.0582283
214   525   -0.75   -0.141375   0.0635191
215   525   -0.85   -0.284013   0.0820881
216   535   0.85   0.106171   0.0838756
217   535   0.75   0.154334   0.0781364
218   535   0.65   -0.114696   0.0781042
219   535   0.55   0.120794   0.0777233
220   535   0.45   -0.125798   0.0767515
221   535   0.35   0.0337023   0.0738622
222   535   0.25   0.0138118   0.0702297
223   535   0.15   -0.18678   0.0675727
224   535   0.05   0.0641578   0.0638414
225   535   -0.05   -0.00560947   0.0642118
226   535   -0.15   -0.109799   0.0664222
227   535   -0.25   -0.0375306   0.0703076
228   535   -0.35   -0.222274   0.070182
229   535   -0.45   -0.209805   0.0654903
230   535   -0.55   -0.119134   0.0613481
231   535   -0.65   -0.0352621   0.0597808
232   535   -0.75   -0.00146274   0.0641437
233   535   -0.85   0.167015   0.0849941
234   545   0.85   0.0308177   0.0677568
235   545   0.75   0.0846329   0.0620696
236   545   0.65   0.0914819   0.0620153
237   545   0.55   0.0551659   0.0601841
238   545   0.45   -0.000195771   0.0583826
239   545   0.35   0.0997282   0.0576562
240   545   0.25   -0.0212729   0.0531095
241   545   0.15   0.0355588   0.0538787
242   545   0.05   0.0100953   0.0510159
243   545   -0.05   -0.0653877   0.0488264
244   545   -0.15   -0.00495738   0.049784
245   545   -0.25   0.0637605   0.0552604
246   545   -0.35   0.0197845   0.0543446
247   545   -0.45   -0.144544   0.0483334
248   545   -0.55   -0.0348576   0.0470262
249   545   -0.65   -0.158741   0.0456219
250   545   -0.75   -0.192153   0.0493112
251   545   -0.85   -0.234041   0.0632155
252   565   0.85   0.0705097   0.0690729
253   565   0.75   0.122896   0.0636408
254   565   0.65   0.102187   0.0652043
255   565   0.55   0.158689   0.0626242
256   565   0.45   0.0721577   0.0621984
257   565   0.35   0.0920881   0.0619086
258   565   0.25   0.148112   0.0567729
259   565   0.15   0.0276893   0.0570409
260   565   0.05   -0.00448926   0.0544379
261   565   -0.05   0.0100867   0.0519366
262   565   -0.15   0.0369234   0.0517175
263   565   -0.25   -0.0136647   0.0565153
264   565   -0.35   0.0216464   0.0588174
265   565   -0.45   -0.178357   0.0519465
266   565   -0.55   -0.057854   0.0510334
267   565   -0.65   0.0827559   0.0479765
268   565   -0.75   -0.0647818   0.051691
269   565   -0.85   -0.116457   0.0644843
270   575   0.85   0.0313121   0.0739367
271   575   0.75   0.193955   0.0698033
272   575   0.65   0.199661   0.0685546
273   575   0.55   0.0362375   0.0680042
274   575   0.45   0.0346294   0.0673536
275   575   0.35   0.0696586   0.0643394
276   575   0.25   0.118042   0.0608572
277   575   0.15   0.0329899   0.0600642
278   575   0.05   0.034227   0.0567848
279   575   -0.05   0.125431   0.0540254
280   575   -0.15   -0.00288664   0.0539963
281   575   -0.25   0.0960516   0.059101
282   575   -0.35   -0.0924957   0.0602705
283   575   -0.45   0.100294   0.0537579
284   575   -0.55   -0.151819   0.0533382
285   575   -0.65   -0.106291   0.0503173
286   575   -0.75   -0.150381   0.0530247
287   575   -0.85   -0.148745   0.0683981
288   585   0.85   -0.00819354   0.0591864
289   585   0.75   0.138512   0.0538972
290   585   0.65   0.142029   0.0545235
291   585   0.55   0.103219   0.0541586
292   585   0.45   0.174646   0.052285
293   585   0.35   0.110276   0.0522393
294   585   0.25   0.118584   0.0484808
295   585   0.15   0.0526378   0.0474562
296   585   0.05   -0.0744141   0.0460433
297   585   -0.05   0.0193967   0.0430551
298   585   -0.15   -0.00864964   0.0436315
299   585   -0.25   -0.0285606   0.0474881
300   585   -0.35   -0.0357357   0.0485874
301   585   -0.45   -0.0993711   0.0431554
302   585   -0.55   -0.0518193   0.0413227
303   585   -0.65   -0.13267   0.0393774
304   585   -0.75   -0.147848   0.0419083
305   585   -0.85   -0.127571   0.0534918
306   595   0.85   0.273175   0.0667385
307   595   0.75   0.13173   0.0633146
308   595   0.65   0.152389   0.0639478
309   595   0.55   0.241067   0.0630049
310   595   0.45   0.0938524   0.0584932
311   595   0.35   0.235083   0.0588495
312   595   0.25   0.208083   0.0579254
313   595   0.15   0.165477   0.0535114
314   595   0.05   0.150545   0.0531076
315   595   -0.05   0.116452   0.0504472
316   595   -0.15   0.102051   0.05043
317   595   -0.25   -0.00955149   0.0535637
318   595   -0.35   -0.0296961   0.0547685
319   595   -0.45   0.00230498   0.0496511
320   595   -0.55   -0.230726   0.0485374
321   595   -0.65   -0.0499918   0.0455661
322   595   -0.75   -0.259152   0.0484118
323   595   -0.85   -0.0296126   0.0603639
324   605   0.85   0.269888   0.0622469
325   605   0.75   0.197377   0.0576494
326   605   0.65   0.182894   0.0590001
327   605   0.55   0.183657   0.0596747
328   605   0.45   0.125265   0.0591153
329   605   0.35   0.0895215   0.0562374
330   605   0.25   0.173955   0.0546024
331   605   0.15   0.0228245   0.0524017
332   605   0.05   0.285958   0.051274
333   605   -0.05   0.0465526   0.0480779
334   605   -0.15   0.0603704   0.0479038
335   605   -0.25   -0.0345248   0.0495705
336   605   -0.35   -0.0418722   0.0536573
337   605   -0.45   0.084922   0.0483959
338   605   -0.55   -0.0260921   0.045961
339   605   -0.65   0.0120567   0.0437138
340   605   -0.75   -0.1771   0.045992
341   605   -0.85   0.00471565   0.0582237
342   615   0.85   0.218961   0.0596178
343   615   0.75   0.242608   0.0573518
344   615   0.65   0.259958   0.0574873
345   615   0.55   0.146773   0.057938
346   615   0.45   0.257427   0.0573657
347   615   0.35   0.33883   0.0529981
348   615   0.25   0.229947   0.0533607
349   615   0.15   0.181143   0.0503022
350   615   0.05   0.0977096   0.0490429
351   615   -0.05   0.187834   0.0485921
352   615   -0.15   0.08776   0.0463344
353   615   -0.25   0.214639   0.0487162
354   615   -0.35   0.0773774   0.0509218
355   615   -0.45   0.0141565   0.0445697
356   615   -0.55   -0.0976364   0.0435687
357   615   -0.65   0.0214769   0.0422348
358   615   -0.75   -0.000482396   0.0431645
359   615   -0.85   0.034676   0.0562806
